timestamp,ch4_pct_lel,temperature_c,error_code,rssi,snr
2026-08-28T20:15:12,ch4_pct_lel,temperature_c,error_code,rssi,snr
2026-08-28T20:27:02,0.00,30.90,0,1.260,0.83,0.0120,23.9,-112,8.00
2026-08-28T20:27:04,0.00,30.90,0,1.256,0.51,0.0120,23.9,-112,8.25
2026-08-28T20:27:05,0.00,30.90,0,1.253,0.25,0.0110,23.9,-112,7.75
2026-08-28T20:27:06,0.00,0.00,0,1.000,0.18,0-0120,2.9,-112,1.75
2026-08-28T20:27:07,0.00,30.90,0,1.256,0.44,0.0120,23.9,-109,9.00
2026-08-28T20:27:08,0.00,30.90,0,1.256,0.44,0.0120,23.9,-110,8.50
2026-08-28T20:27:09,0.00,30.90,0,1.256,0.44,0.0120,23.9,-120,1.25
2026-08-28T20:27:10,0.00,30.90,0,1.254,0.31,0.0120,23.9,-112,8.00
2026-08-28T20:27:11,0.00,30.90,0,1.258,0.64,0.0130,23.9,-109,8.25
2026-08-28T20:27:12,0.00,30.90,0,1.253,0.25,0.0120,23.9,-111,8.25
2026-08-28T20:27:13,0.00,30.90,0,1.259,0.70,0.0120,23.9,-109,8.00
2026-08-28T20:27:15,0.00,30.90,0,1.256,0.44,0.0120,23.9,-109,8.75
2026-08-28T20:27:16,0.00,30.90,0,1.257,0.57,0.0120,23.9,-112,8.00
2026-08-28T20:27:17,0.00,30.90,0,1.255,0.38,0.0120,23.9,-111,8.00
2026-08-28T20:27:18,0.00,31.00,0,1.252,0.12,0.0120,23.9,-112,8.00
2026-08-28T20:27:19,0.00,30.90,0,1.256,0.51,0.0110,23.9,-113,7.00
2026-08-28T20:27:20,0.00,31.00,0,1.258,0.64,0.0120,23.9,-115,6.50
2026-08-28T20:27:21,0.00,30.90,0,1.260,0.83,0.0120,23.9,-112,7.75
2026-08-28T20:27:22,0.00,30.90,0,1.259,0.70,0.0120,23.9,-110,8.50
2026-08-28T20:27:23,0.00,30.90,0,1.258,0.64,0.0120,23.9,-113,7.25
2026-08-28T20:27:24,0.00,30.90,0,1.254,0.31,0.0130,23.9,-112,7.75
2026-08-28T20:27:25,0.00,30.90,0,1.253,0.25,0.0130,23.9,-104,8.75
2026-08-28T20:27:27,0.00,30.90,0,1.257,0.57,0.0130,23.9,-101,9.00
2026-08-28T20:27:28,0.00,30.90,0,1.252,0.18,0.0130,23.9,-109,8.25
2026-08-28T20:27:29,0.00,30.90,0,1.257,0.57,0.0130,23.9,-101,9.00
2026-08-28T20:27:30,0.00,30.90,0,1.258,0.64,0.0140,23.9,-99,9.00
2026-08-28T20:27:31,0.00,30.90,0,1.257,0.57,0.0140,23.9,-100,9.00
2026-08-28T20:27:32,0.00,30.90,0,1.257,0.57,0.0140,23.9,-98,8.75
2026-08-28T20:27:33,0.00,30.90,0,1.256,0.51,0.0130,23.9,-99,9.25
2026-08-28T20:27:34,0.00,30.90,0,1.254,0.31,0.0140,23.9,-99,9.00
2026-08-28T20:27:36,0.00,30.90,0,1.254,0.31,0.0140,23.9,-99,9.00
2026-08-28T20:27:37,0.00,30.90,0,1.257,0.57,0.0140,23.9,-99,9.00
2026-08-28T20:27:39,0.00,30.90,0,1.255,0.38,0.0140,23.9,-99,8.75
2026-08-28T20:27:40,0.00,30.90,0,1.255,0.38,0.0140,23.9,-98,8.75
2026-08-28T20:27:41,0.00,30.90,0,1.256,0.44,0.0130,23.9,-98,9.00
2026-08-28T20:27:42,0.00,30.90,0,1.254,0.31,0.0130,23.9,-98,9.00
2026-08-28T20:27:43,0.00,30.90,0,1.257,0.57,0.0130,23.9,-99,8.75
2026-08-28T20:27:44,0.00,30.90,0,1.260,0.83,0.0130,23.9,-98,9.25
2026-08-28T20:27:45,0.00,30.90,0,1.256,0.51,0.0130,23.9,-98,9.00
2026-08-28T20:27:46,0.00,30.90,0,1.256,0.51,0.0130,23.9,-98,8.75
2026-08-28T20:27:47,0.00,30.90,0,1.254,0.31,0.0120,23.9,-98,9.00
2026-08-28T20:27:48,0.00,30.90,0,1.254,0.31,0.0130,23.9,-99,9.00
2026-08-28T20:27:49,0.00,30.90,0,1.259,0.70,0.0120,23.9,-99,9.25
2026-08-28T20:27:51,0.00,30.90,0,1.254,0.31,0.0120,23.9,-99,9.25
2026-08-28T20:27:52,0.00,30.90,0,1.257,0.57,0.0120,23.9,-99,9.00
2026-08-28T20:27:53,0.00,30.90,0,1.252,0.18,0.0120,23.9,-98,9.00
2026-08-28T20:27:54,0.00,30.90,0,1.257,0.57,0.0120,23.9,-99,9.25
2026-08-28T20:27:55,0.00,30.90,0,1.256,0.44,0.0120,23.9,-98,9.00
2026-08-28T20:27:56,0.00,30.90,0,1.255,0.38,0.0120,23.9,-98,9.00
2026-08-28T20:27:57,0.00,30.90,0,1.255,0.38,0.0120,23.9,-98,9.00
2026-08-28T20:27:58,0.00,30.90,0,1.256,0.44,0.0120,23.9,-99,8.75
2026-08-28T20:27:59,0.00,30.90,0,1.256,0.51,0.0120,23.9,-103,9.00
2026-08-28T20:28:00,0.00,30.90,0,1.265,1.22,0.0120,23.9,-101,9.25
2026-08-28T20:28:02,0.00,30.90,0,1.256,0.44,0.0120,23.9,-102,9.50
2026-08-28T20:28:03,0.00,30.90,0,1.255,0.38,0.0120,23.9,-100,9.25
2026-08-28T20:28:04,0.00,30.90,0,1.256,0.44,0.0120,23.9,-99,9.00
2026-08-28T20:28:05,0.00,30.90,0,1.255,0.38,0.0120,23.9,-99,9.00
2026-08-28T20:28:06,0.00,30.90,0,1.254,0.31,0.0120,23.9,-99,9.50
2026-08-28T20:28:07,0.00,30.90,0,1.254,0.31,0.0120,23.9,-99,9.25
2026-08-28T20:28:08,0.00,30.90,0,1.256,0.51,0.0120,23.9,-99,9.00
2026-08-28T20:28:09,0.00,30.90,0,1.256,0.51,0.0120,23.9,-99,9.00
2026-08-28T20:28:10,0.00,30.90,0,1.259,0.70,0.0120,23.9,-99,8.75
2026-08-28T20:28:11,0.00,30.90,0,1.256,0.44,0.0130,23.9,-99,9.00
2026-08-28T20:28:12,0.00,31.00,0,1.254,0.31,0.0130,23.9,-99,8.75
2026-08-28T20:28:14,0.00,31.00,0,1.255,0.38,0.0130,23.9,-99,9.00
2026-08-28T20:28:15,0.00,31.00,0,1.252,0.12,0.0130,23.9,-99,9.25
2026-08-28T20:28:16,0.00,31.00,0,1.252,0.18,0.0130,23.9,-99,9.00
2026-08-28T20:28:17,0.00,31.00,0,1.256,0.51,0.0130,23.9,-98,8.75
2026-08-28T20:28:18,0.00,31.00,0,1.255,0.38,0.0130,23.9,-99,9.50
2026-08-28T20:28:19,0.00,31.00,0,1.252,0.18,0.0130,23.9,-100,9.25
2026-08-28T20:28:20,0.00,31.00,0,1.257,0.57,0.0130,23.9,-101,9.25
2026-08-28T20:28:21,0.00,31.00,0,1.256,0.51,0.0140,23.9,-101,9.25
2026-08-28T20:28:22,0.00,31.00,0,1.255,0.38,0.0130,23.9,-101,9.25
2026-08-28T20:28:23,0.00,31.00,0,1.254,0.31,0.0130,23.9,-100,9.00
2026-08-28T20:28:24,0.00,31.00,0,1.256,0.51,0.0130,23.9,-100,9.25
2026-08-28T20:28:26,0.00,31.00,0,1.258,0.64,0.0130,23.9,-100,9.25
